Unnamed: 0,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
9947,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9948,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9949,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9950,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9951,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9952,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9953,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9954,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9955,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9956,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9957,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9958,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9959,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9960,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9961,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9962,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9963,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9964,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9965,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9966,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9967,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9968,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9969,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9970,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9971,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9972,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9973,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9974,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9975,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9976,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9977,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9978,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9979,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9980,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9981,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9982,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9983,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9984,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9985,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9986,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9987,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9988,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9989,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9990,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9991,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9992,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9993,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9994,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9995,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9996,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9997,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9998,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
9999,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10000,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10001,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10002,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10003,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10004,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10005,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10006,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10007,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10008,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10009,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10010,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10011,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10012,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10013,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10014,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10015,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10016,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10017,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10018,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10019,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10020,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10021,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10022,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10023,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10024,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10025,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10026,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10027,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10028,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10029,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10030,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10031,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10032,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10033,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10034,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10035,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10036,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10037,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10038,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10039,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10040,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10041,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10042,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10043,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10044,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10045,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10046,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10047,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10048,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10049,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10050,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10051,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10052,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10053,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10054,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10055,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10056,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10057,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10058,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10059,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10060,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10061,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10062,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10063,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10064,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10065,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10066,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10067,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10068,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10069,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10070,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10071,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10072,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10073,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10074,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10075,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10076,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10077,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10078,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10079,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10080,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10081,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10082,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10083,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10084,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10085,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10086,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10087,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10088,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10089,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10090,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10091,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10092,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10093,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10094,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10095,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10096,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10097,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10098,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10099,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10100,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10101,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10102,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10103,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10104,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10105,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10106,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10107,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10108,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10109,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10110,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10111,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10112,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10113,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10114,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10115,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10116,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10117,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10118,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10119,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10120,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10121,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10122,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10123,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10124,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10125,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10126,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10127,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10128,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10129,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10130,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10131,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10132,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10133,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10134,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10135,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10136,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10137,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10138,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10139,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10140,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10141,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10142,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10143,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10144,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10145,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10146,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10147,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10148,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10149,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10150,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10151,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10152,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10153,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10154,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10155,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10156,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10157,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10158,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10159,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10160,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10161,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10162,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10163,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10164,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10165,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10166,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10167,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10168,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10169,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10170,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10171,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10172,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10173,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10174,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10175,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10176,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10177,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10178,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10179,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10180,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10181,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10182,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10183,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10184,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10185,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10186,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10187,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10188,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10189,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10190,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10191,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10192,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10193,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10194,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10195,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10196,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10197,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10198,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10199,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10200,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10201,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10202,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10203,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10204,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10205,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10206,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10207,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10208,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10209,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10210,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10211,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10212,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10213,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10214,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10215,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10216,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10217,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10218,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10219,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10220,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10221,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10222,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
10223,1,65279,3,80,0,4,22.80650261,14788.68465,350.4294306,0,0,0,0,0,0,0,1
